order_id,product_id,quantity_ordered,order_date,status,customer_id
7603,105,3,02-09-2024,Canceled,1752
7604,4202,10,21-04-2024,Delivered,954
7605,116,19,31-05-2024,Shipped,623
7606,2090,8,11-01-2024,Canceled,4348
7607,4388,5,02-06-2024,Delivered,4129
7608,1369,14,19-05-2024,Pending,1870
7609,1795,16,13-03-2024,Pending,4306
7610,2147,15,28-04-2024,Canceled,2333
7611,3770,12,03-09-2024,Pending,3109
7612,3878,3,13-08-2024,Pending,2241
7613,1155,17,23-03-2024,Delivered,621
7614,3317,5,08-01-2024,Canceled,3880
7615,2793,1,28-08-2024,Pending,119
7616,3264,11,13-06-2024,Shipped,4043
7617,222,20,08-06-2024,Delivered,3831
7618,2910,14,18-06-2024,Shipped,3936
7619,2106,7,17-03-2024,Shipped,1380
7620,1624,3,30-04-2024,Shipped,1867
7621,4142,13,22-08-2024,Pending,2420
7622,4587,18,18-02-2024,Delivered,647
7623,4651,11,10-06-2024,Canceled,106
7624,3823,13,26-05-2024,Shipped,2670
7625,4412,9,21-01-2024,Pending,4078
7626,4188,4,25-05-2024,Shipped,2494
7627,1166,10,15-10-2024,Shipped,2974
7628,1176,15,05-05-2024,Canceled,3004
7629,2462,8,10-07-2024,Delivered,4794
7630,3993,10,23-06-2024,Delivered,2710
7631,624,16,14-03-2024,Canceled,3829
7632,3228,17,07-10-2024,Delivered,1738
7633,4471,5,11-08-2024,Pending,2000
7634,4360,8,16-01-2024,Pending,3195
7635,1092,10,11-04-2024,Canceled,4284
7636,2647,12,19-05-2024,Shipped,2839
7637,3548,2,10-05-2024,Pending,4663
7638,3551,5,04-09-2024,Pending,736
7639,976,8,24-04-2024,Shipped,791
7640,436,2,15-03-2024,Pending,4702
7641,2596,9,10-06-2024,Pending,2647
7642,2159,7,13-03-2024,Canceled,2725
7643,2195,3,08-11-2024,Pending,1072
7644,4855,17,27-03-2024,Delivered,4456
7645,2274,16,15-03-2024,Shipped,3386
7646,4660,1,01-02-2024,Delivered,1907
7647,4315,16,21-08-2024,Delivered,1764
7648,2411,1,31-08-2024,Delivered,3729
7649,4639,20,31-10-2024,Shipped,3292
7650,242,14,23-03-2024,Pending,2300
7651,3091,14,29-01-2024,Pending,3970
7652,4581,16,28-09-2024,Pending,3946
7653,4293,14,01-03-2024,Shipped,2651
7654,226,13,23-09-2024,Pending,511
7655,1867,14,29-01-2024,Delivered,4471
7656,363,5,06-10-2024,Pending,3585
7657,4431,10,19-01-2024,Delivered,1572
7658,4586,16,03-08-2024,Shipped,4563
7659,696,18,18-02-2024,Delivered,4374
7660,3806,15,15-02-2024,Pending,4305
7661,3363,14,21-09-2024,Delivered,3764
7662,2953,1,16-01-2024,Pending,3785
7663,4922,12,25-03-2024,Pending,1239
7664,758,20,29-07-2024,Pending,2395
7665,4206,12,08-07-2024,Delivered,3162
7666,310,20,02-07-2024,Pending,1493
7667,3892,9,15-03-2024,Canceled,4269
7668,1061,3,09-10-2024,Canceled,3559
7669,594,13,31-07-2024,Pending,2188
7670,2869,16,11-01-2024,Delivered,4262
7671,2735,16,14-01-2024,Shipped,2872
7672,4039,3,22-06-2024,Pending,4076
7673,3257,1,14-10-2024,Pending,430
7674,2181,3,12-07-2024,Shipped,1021
7675,990,15,30-10-2024,Pending,4805
7676,1356,9,05-08-2024,Canceled,1325
7677,788,12,21-08-2024,Pending,4810
7678,658,1,31-10-2024,Canceled,2853
7679,800,15,19-07-2024,Delivered,4236
7680,3632,16,06-02-2024,Pending,2937
7681,1085,8,09-08-2024,Shipped,4505
7682,3599,5,25-09-2024,Pending,4798
7683,4543,14,05-06-2024,Shipped,3824
7684,4927,19,02-08-2024,Delivered,3469
7685,4997,13,27-10-2024,Canceled,466
7686,2889,18,24-06-2024,Delivered,1345
7687,2751,2,05-01-2024,Delivered,1034
7688,1689,11,26-09-2024,Canceled,129
7689,4044,4,10-06-2024,Shipped,4147
7690,534,17,29-05-2024,Shipped,1802
7691,1551,20,15-06-2024,Canceled,819
7692,3385,1,16-07-2024,Shipped,2913
7693,2023,7,13-09-2024,Pending,322
7694,4098,19,15-07-2024,Canceled,3030
7695,1376,19,25-04-2024,Pending,3505
7696,3864,13,18-03-2024,Pending,4492
7697,3113,1,17-03-2024,Pending,1567
7698,3774,13,04-02-2024,Shipped,3460
7699,4231,11,17-06-2024,Pending,4828
7700,2469,17,04-05-2024,Delivered,1302
7701,4886,11,13-01-2024,Delivered,3881
7702,2114,11,20-08-2024,Delivered,4338
7703,4730,7,29-07-2024,Canceled,3375
7704,4832,19,24-03-2024,Pending,2097
7705,4948,10,28-03-2024,Delivered,4755
7706,4377,20,25-07-2024,Pending,258
7707,4270,16,26-01-2024,Shipped,4731
7708,2622,3,14-09-2024,Shipped,2762
7709,1544,12,10-03-2024,Shipped,3995
7710,592,3,09-07-2024,Shipped,4531
7711,2537,8,24-02-2024,Pending,3228
7712,2338,11,02-11-2024,Shipped,4539
7713,1254,14,23-04-2024,Delivered,2692
7714,243,16,23-08-2024,Canceled,792
7715,231,1,16-10-2024,Pending,1452
7716,4543,6,18-01-2024,Canceled,3041
7717,2842,11,11-02-2024,Shipped,1166
7718,4622,18,14-04-2024,Pending,1488
7719,4687,6,22-01-2024,Shipped,4960
7720,2539,15,19-05-2024,Pending,505
7721,3179,3,28-04-2024,Pending,1417
7722,1614,17,18-03-2024,Shipped,1956
7723,4127,10,19-08-2024,Canceled,483
7724,1981,10,30-03-2024,Pending,3727
7725,2444,6,18-04-2024,Canceled,1821
7726,3125,9,26-05-2024,Pending,4034
7727,3032,13,29-08-2024,Delivered,2389
7728,2466,8,19-07-2024,Pending,288
7729,458,19,21-08-2024,Delivered,589
7730,9,9,21-07-2024,Pending,886
7731,1905,1,12-04-2024,Delivered,3693
7732,4715,13,04-07-2024,Canceled,432
7733,1597,6,11-09-2024,Shipped,1730
7734,348,17,05-04-2024,Canceled,3043
7735,4245,4,19-07-2024,Shipped,3790
7736,1560,7,19-04-2024,Pending,2706
7737,3315,10,06-04-2024,Delivered,3272
7738,1522,16,18-08-2024,Canceled,4777
7739,547,4,02-05-2024,Pending,1755
7740,1504,4,24-03-2024,Pending,3593
7741,368,8,08-07-2024,Delivered,1010
7742,4275,4,10-03-2024,Delivered,3202
7743,2661,5,22-05-2024,Shipped,771
7744,1332,20,07-10-2024,Shipped,2580
7745,2743,20,19-07-2024,Pending,3452
7746,1273,9,05-01-2024,Pending,3027
7747,4206,15,05-02-2024,Pending,2889
7748,3971,9,10-05-2024,Delivered,978
7749,2645,15,26-10-2024,Canceled,4548
7750,4385,7,31-03-2024,Delivered,1655
7751,1922,20,15-09-2024,Delivered,3103
7752,4159,1,23-05-2024,Pending,3228
7753,52,7,21-07-2024,Shipped,4109
7754,3015,1,19-04-2024,Shipped,2906
7755,920,12,09-08-2024,Canceled,2593
7756,4806,2,09-06-2024,Delivered,4722
7757,950,4,29-02-2024,Pending,4887
7758,2373,11,07-01-2024,Delivered,971
7759,1555,17,14-01-2024,Canceled,1260
7760,2523,17,20-03-2024,Canceled,1406
7761,2342,20,11-03-2024,Delivered,2322
7762,4891,12,28-03-2024,Canceled,2737
7763,4701,6,14-01-2024,Delivered,4566
7764,74,8,04-03-2024,Canceled,813
7765,2602,17,05-01-2024,Pending,4263
7766,1792,13,13-02-2024,Pending,2733
7767,1024,5,06-10-2024,Delivered,4081
7768,2090,18,24-08-2024,Delivered,3830
7769,878,12,22-02-2024,Pending,4486
7770,3274,7,27-05-2024,Shipped,471
7771,2002,13,11-09-2024,Delivered,3841
7772,4295,17,27-07-2024,Delivered,264
7773,224,18,03-06-2024,Shipped,4921
7774,426,6,24-01-2024,Canceled,2046
7775,2102,3,12-02-2024,Delivered,596
7776,284,1,09-07-2024,Shipped,2917
7777,2122,11,29-03-2024,Delivered,1196
7778,462,7,16-07-2024,Shipped,3780
7779,1901,18,17-05-2024,Pending,4299
7780,3465,9,05-05-2024,Canceled,1972
7781,4114,17,24-09-2024,Pending,2332
7782,3496,4,21-05-2024,Delivered,2354
7783,201,9,21-05-2024,Canceled,3642
7784,112,13,17-05-2024,Delivered,4936
7785,67,1,20-01-2024,Shipped,4804
7786,277,20,14-05-2024,Shipped,2594
7787,276,1,06-02-2024,Delivered,1402
7788,924,16,31-08-2024,Shipped,1886
7789,4065,12,30-07-2024,Delivered,1088
7790,208,10,05-02-2024,Canceled,4736
7791,3104,9,30-09-2024,Canceled,2577
7792,1608,7,30-06-2024,Pending,4736
7793,284,12,19-09-2024,Delivered,457
7794,1569,6,26-05-2024,Delivered,2124
7795,4382,12,05-02-2024,Pending,1942
7796,1438,13,26-04-2024,Pending,1795
7797,1456,11,02-03-2024,Canceled,3268
7798,2857,7,29-05-2024,Delivered,573
7799,237,5,03-11-2024,Canceled,3234
7800,4114,3,11-06-2024,Delivered,1151
7801,2738,17,23-02-2024,Shipped,897
7802,850,10,24-04-2024,Delivered,2778
7803,570,18,28-04-2024,Canceled,801
7804,2492,8,29-03-2024,Delivered,223
7805,2376,16,08-06-2024,Canceled,3856
7806,369,5,11-07-2024,Canceled,3181
7807,4140,11,04-07-2024,Delivered,3096
7808,2386,8,23-10-2024,Pending,3579
7809,3886,19,01-10-2024,Shipped,528
7810,2549,12,02-01-2024,Pending,1297
7811,3035,2,09-04-2024,Delivered,1176
7812,4761,1,01-09-2024,Canceled,2782
7813,4969,4,25-10-2024,Delivered,4155
7814,2180,3,28-09-2024,Canceled,1809
7815,4857,11,04-02-2024,Canceled,3151
7816,820,17,03-02-2024,Canceled,3060
7817,2626,17,07-01-2024,Pending,513
7818,3048,7,13-07-2024,Pending,1377
7819,4238,11,16-01-2024,Pending,3179
7820,573,4,21-01-2024,Canceled,879
7821,1281,20,02-09-2024,Canceled,222
7822,4568,7,10-03-2024,Shipped,3300
7823,1781,17,07-09-2024,Pending,1610
7824,4821,10,01-06-2024,Shipped,426
7825,2779,20,17-04-2024,Shipped,4958
7826,4534,18,27-08-2024,Delivered,2286
7827,3586,11,10-02-2024,Delivered,122
7828,4827,11,19-03-2024,Delivered,2949
7829,2077,20,04-05-2024,Canceled,2620
7830,4741,20,11-09-2024,Shipped,4770
7831,4851,17,16-08-2024,Shipped,4185
7832,198,15,04-07-2024,Pending,2027
7833,1315,12,10-04-2024,Pending,453
7834,1590,3,23-07-2024,Delivered,1596
7835,2746,10,18-08-2024,Pending,4718
7836,3408,10,19-05-2024,Canceled,380
7837,3680,8,06-06-2024,Pending,4492
7838,4834,3,13-04-2024,Pending,1935
7839,1159,19,24-02-2024,Shipped,2896
7840,2243,1,24-05-2024,Pending,4992
7841,4399,7,28-02-2024,Delivered,28
7842,3224,11,09-07-2024,Pending,676
7843,4166,2,11-05-2024,Delivered,4700
7844,4700,4,16-10-2024,Delivered,2787
7845,1085,11,24-03-2024,Shipped,1960
7846,1821,12,05-02-2024,Canceled,981
7847,3420,2,21-06-2024,Pending,3072
7848,396,10,08-07-2024,Canceled,2716
7849,2513,1,19-10-2024,Pending,427
7850,1148,18,14-08-2024,Shipped,2019
7851,1628,5,28-01-2024,Pending,3143
7852,3188,15,03-01-2024,Delivered,1204
7853,3891,1,20-05-2024,Canceled,3582
7854,2543,17,28-10-2024,Canceled,1541
7855,1554,13,30-03-2024,Canceled,2877
7856,3145,15,20-06-2024,Shipped,3999
7857,4435,15,08-03-2024,Canceled,3445
7858,4908,8,19-05-2024,Shipped,1856
7859,2391,3,08-06-2024,Shipped,63
7860,4207,18,13-05-2024,Delivered,676
7861,1385,4,29-05-2024,Canceled,2423
7862,4686,9,27-03-2024,Canceled,3884
7863,4878,16,21-03-2024,Shipped,2481
7864,3228,14,11-07-2024,Delivered,741
7865,2409,1,17-03-2024,Shipped,3467
7866,3372,19,09-04-2024,Delivered,3995
7867,3745,2,15-03-2024,Shipped,1697
7868,1005,9,29-04-2024,Delivered,3578
7869,4771,12,31-07-2024,Canceled,978
7870,1309,10,02-08-2024,Delivered,380
7871,1947,13,24-08-2024,Canceled,1140
7872,4755,4,29-01-2024,Shipped,2304
7873,4942,10,27-08-2024,Canceled,3139
7874,3462,4,24-01-2024,Shipped,1392
7875,4161,14,10-01-2024,Delivered,1483
7876,3291,6,22-10-2024,Delivered,2747
7877,1740,14,19-10-2024,Pending,138
7878,724,20,13-01-2024,Canceled,4364
7879,4202,17,10-01-2024,Delivered,3859
7880,2184,15,06-03-2024,Pending,607
7881,2939,12,07-04-2024,Pending,2792
7882,1892,16,09-03-2024,Shipped,3250
7883,3295,20,09-01-2024,Shipped,4823
7884,2356,13,02-11-2024,Canceled,3653
7885,1708,8,29-01-2024,Pending,4148
7886,695,8,08-11-2024,Canceled,2519
7887,716,8,21-02-2024,Canceled,4743
7888,4153,9,23-06-2024,Pending,4233
7889,3181,17,28-06-2024,Pending,2480
7890,336,9,25-05-2024,Canceled,2551
7891,2450,4,03-11-2024,Pending,1875
7892,1870,14,11-01-2024,Shipped,1129
7893,3533,13,31-05-2024,Canceled,3413
7894,2890,1,03-06-2024,Shipped,4902
7895,2273,16,21-02-2024,Pending,1394
7896,1490,8,24-05-2024,Shipped,4612
7897,1036,16,17-09-2024,Shipped,2176
7898,1752,6,14-08-2024,Delivered,694
7899,312,1,23-05-2024,Canceled,3837
7900,2877,13,21-10-2024,Shipped,877
7901,4378,10,01-07-2024,Pending,4227
7902,4493,12,30-07-2024,Delivered,2143
7903,962,9,02-07-2024,Shipped,1183
7904,1149,19,24-04-2024,Delivered,2923
7905,3687,1,25-04-2024,Shipped,2895
7906,963,13,13-02-2024,Delivered,2433
7907,1357,10,07-02-2024,Delivered,1980
7908,724,15,20-02-2024,Delivered,4542
7909,2171,18,11-10-2024,Delivered,721
7910,1980,16,14-07-2024,Shipped,4179
7911,1773,10,30-04-2024,Shipped,907
7912,545,2,13-07-2024,Pending,507
7913,2345,3,21-04-2024,Shipped,4434
7914,2517,16,08-03-2024,Delivered,3092
7915,1314,1,06-02-2024,Shipped,2116
7916,763,16,06-07-2024,Canceled,106
7917,2255,8,12-10-2024,Canceled,859
7918,4080,18,09-03-2024,Canceled,1495
7919,3432,8,02-11-2024,Shipped,180
7920,3937,15,07-07-2024,Delivered,3041
7921,2498,5,08-04-2024,Shipped,1834
7922,3419,18,25-10-2024,Delivered,433
7923,4183,3,02-09-2024,Shipped,3577
7924,618,16,27-02-2024,Canceled,4354
7925,4715,16,31-01-2024,Delivered,1149
7926,3754,6,02-10-2024,Canceled,2390
7927,4204,15,29-08-2024,Delivered,4384
7928,1232,6,09-04-2024,Delivered,1091
7929,2836,1,22-01-2024,Canceled,2383
7930,2973,10,13-09-2024,Pending,3455
7931,4169,13,15-10-2024,Shipped,124
7932,823,11,21-04-2024,Pending,4635
7933,685,18,02-07-2024,Pending,2661
7934,2703,12,04-08-2024,Pending,4986
7935,4402,6,08-10-2024,Pending,3865
7936,1596,7,06-08-2024,Delivered,986
7937,4498,2,17-09-2024,Pending,843
7938,4066,5,03-02-2024,Delivered,2077
7939,3263,16,19-03-2024,Delivered,773
7940,1723,2,16-06-2024,Canceled,854
7941,2343,20,05-07-2024,Canceled,500
7942,2957,9,12-02-2024,Pending,592
7943,223,17,18-06-2024,Delivered,2159
7944,177,14,28-01-2024,Delivered,4281
7945,2827,3,01-09-2024,Shipped,2040
7946,107,2,11-06-2024,Delivered,920
7947,3656,15,22-07-2024,Delivered,2998
7948,1282,12,24-04-2024,Delivered,2982
7949,515,10,21-10-2024,Canceled,4487
7950,3178,17,16-08-2024,Canceled,3226
7951,1067,6,16-09-2024,Shipped,865
7952,3461,19,14-07-2024,Pending,2962
7953,2933,10,01-09-2024,Shipped,2028
7954,2035,6,17-10-2024,Pending,2515
7955,2586,15,08-08-2024,Canceled,3763
7956,4265,9,20-08-2024,Shipped,3976
7957,3286,18,06-09-2024,Pending,2048
7958,1184,20,30-01-2024,Delivered,1343
7959,199,3,02-09-2024,Delivered,4442
7960,4714,1,29-02-2024,Pending,1241
7961,1828,20,29-05-2024,Delivered,2986
7962,4390,2,01-04-2024,Delivered,4132
7963,2277,11,24-09-2024,Canceled,1029
7964,559,19,25-07-2024,Canceled,2251
7965,1786,3,24-09-2024,Shipped,905
7966,340,4,19-02-2024,Canceled,2253
7967,4482,4,24-06-2024,Delivered,3553
7968,3631,14,18-08-2024,Pending,2328
7969,4408,7,29-04-2024,Canceled,3005
7970,543,4,03-02-2024,Delivered,2735
7971,1840,4,29-04-2024,Delivered,1120
7972,1974,14,16-05-2024,Pending,1687
7973,4702,3,07-09-2024,Delivered,791
7974,4270,12,02-11-2024,Delivered,1831
7975,4609,9,13-05-2024,Canceled,1233
7976,2453,16,02-01-2024,Pending,4870
7977,3265,19,17-08-2024,Canceled,2501
7978,2136,8,29-06-2024,Delivered,34
7979,3476,3,02-04-2024,Pending,2731
7980,4068,7,24-10-2024,Canceled,2546
7981,1113,5,22-03-2024,Canceled,4116
7982,915,3,17-03-2024,Pending,1989
7983,2755,17,18-01-2024,Canceled,3176
7984,3543,19,22-08-2024,Shipped,2883
7985,78,15,21-07-2024,Pending,1671
7986,1680,11,04-07-2024,Shipped,3503
7987,4336,3,19-01-2024,Delivered,856
7988,2203,17,27-03-2024,Delivered,2762
7989,2827,6,18-07-2024,Pending,4736
7990,3300,11,03-03-2024,Pending,753
7991,1586,17,30-09-2024,Shipped,2848
7992,4471,4,16-04-2024,Shipped,3735
7993,916,3,06-03-2024,Shipped,1250
7994,1479,15,18-08-2024,Canceled,1634
7995,3596,3,31-07-2024,Canceled,2155
7996,2418,3,19-05-2024,Canceled,3925
7997,1836,19,18-10-2024,Pending,608
7998,4764,6,01-03-2024,Shipped,1474
7999,1059,19,11-07-2024,Pending,282
8000,1218,18,24-01-2024,Pending,2573
8001,4229,9,23-04-2024,Canceled,3131
8002,4032,13,26-08-2024,Delivered,2133
8003,1491,8,22-06-2024,Shipped,2309
8004,3818,17,31-08-2024,Canceled,3952
8005,4933,3,15-09-2024,Shipped,1875
8006,2798,6,30-03-2024,Canceled,4357
8007,2812,8,17-04-2024,Shipped,3868
8008,4580,14,28-04-2024,Shipped,2962
8009,3323,1,28-04-2024,Shipped,705
8010,1552,1,31-05-2024,Shipped,4277
8011,4513,13,22-03-2024,Delivered,1136
8012,2842,13,08-11-2024,Pending,2536
8013,4784,2,12-09-2024,Shipped,3421
8014,538,14,24-04-2024,Canceled,4820
8015,3539,5,28-05-2024,Delivered,872
8016,1341,8,11-04-2024,Pending,1516
8017,1554,13,05-07-2024,Canceled,939
8018,4405,12,10-04-2024,Pending,4347
8019,3053,8,09-08-2024,Canceled,4707
8020,1474,2,17-06-2024,Canceled,1512
8021,3677,17,11-05-2024,Delivered,2947
8022,3638,11,08-08-2024,Delivered,2364
8023,535,9,17-02-2024,Canceled,4734
8024,4204,20,06-04-2024,Canceled,4778
8025,1614,16,08-02-2024,Delivered,1279
8026,550,20,02-02-2024,Pending,3438
8027,2341,16,06-01-2024,Delivered,3974
8028,2278,3,28-01-2024,Canceled,3313
8029,125,13,29-10-2024,Canceled,412
8030,2193,1,24-05-2024,Canceled,1341
8031,3715,12,19-02-2024,Shipped,3411
8032,2056,3,05-03-2024,Pending,1575
8033,4100,19,06-10-2024,Canceled,4443
8034,1662,18,29-01-2024,Pending,1592
8035,1590,13,30-08-2024,Shipped,1215
8036,4008,7,25-07-2024,Canceled,4510
8037,1511,3,06-02-2024,Pending,376
8038,3376,15,16-05-2024,Shipped,4308
8039,2506,20,20-10-2024,Canceled,4441
8040,1559,3,15-08-2024,Delivered,2837
8041,3412,3,18-05-2024,Delivered,578
8042,597,19,28-07-2024,Delivered,811
8043,2433,5,25-07-2024,Delivered,370
8044,3801,6,29-01-2024,Delivered,2087
8045,3431,5,04-03-2024,Shipped,2479
8046,4355,2,16-03-2024,Shipped,3596
8047,1615,1,14-06-2024,Pending,4846
8048,94,5,05-11-2024,Canceled,919
8049,3368,16,09-10-2024,Pending,4237
8050,1930,6,05-08-2024,Pending,3760
8051,1207,12,23-07-2024,Canceled,3687
8052,4720,10,08-06-2024,Shipped,2131
8053,157,11,29-05-2024,Pending,2962
8054,3951,14,13-01-2024,Canceled,1397
8055,3940,7,16-07-2024,Canceled,2596
8056,4741,13,12-09-2024,Delivered,4411
8057,156,10,02-08-2024,Shipped,846
8058,225,20,08-03-2024,Canceled,4351
8059,4753,5,31-03-2024,Delivered,186
8060,3573,4,27-02-2024,Delivered,139
8061,749,4,02-04-2024,Delivered,47
8062,418,3,24-05-2024,Delivered,2034
8063,2066,15,09-02-2024,Pending,4698
8064,908,18,28-01-2024,Delivered,771
8065,404,14,05-04-2024,Delivered,2967
8066,1123,4,11-09-2024,Canceled,64
8067,3460,15,15-08-2024,Pending,2420
8068,847,2,07-05-2024,Pending,4928
8069,592,19,02-10-2024,Shipped,4126
8070,2218,17,05-03-2024,Canceled,100
8071,4603,14,08-03-2024,Pending,2461
8072,4959,3,05-05-2024,Delivered,3672
8073,4663,5,06-10-2024,Delivered,1123
8074,1167,7,12-04-2024,Pending,1801
8075,4930,16,11-08-2024,Shipped,2280
8076,3724,11,21-09-2024,Delivered,1902
8077,154,6,05-11-2024,Shipped,3101
8078,2773,11,21-04-2024,Delivered,215
8079,703,12,20-05-2024,Shipped,2106
8080,3472,15,23-06-2024,Pending,1577
8081,3176,4,08-01-2024,Pending,183
8082,3557,9,22-03-2024,Delivered,367
8083,314,10,01-02-2024,Canceled,580
8084,2212,5,01-07-2024,Shipped,2133
8085,3778,12,05-06-2024,Delivered,1508
8086,4347,8,30-07-2024,Canceled,4057
8087,392,2,12-09-2024,Shipped,651
8088,2125,15,09-02-2024,Shipped,429
8089,1286,17,22-01-2024,Delivered,4916
8090,721,7,03-02-2024,Canceled,4360
8091,1145,16,20-10-2024,Canceled,934
8092,477,14,10-09-2024,Pending,4221
8093,1309,15,24-03-2024,Delivered,2403
8094,737,16,02-03-2024,Pending,2404
8095,1848,19,18-04-2024,Shipped,1966
8096,1279,12,01-07-2024,Delivered,3158
8097,361,10,21-01-2024,Shipped,508
8098,4516,17,05-07-2024,Pending,1355
8099,1619,10,14-03-2024,Delivered,688
8100,4388,18,23-01-2024,Canceled,2208
8101,511,15,17-07-2024,Canceled,4539
8102,4847,3,08-02-2024,Delivered,668
8103,3264,7,23-04-2024,Delivered,1867
8104,2349,19,31-01-2024,Shipped,4470
8105,766,5,17-04-2024,Delivered,3268
8106,3771,6,11-03-2024,Canceled,2019
8107,1579,8,27-03-2024,Pending,4891
8108,4123,16,19-06-2024,Delivered,3010
8109,2338,7,19-05-2024,Delivered,3778
8110,1467,19,19-06-2024,Delivered,1288
8111,1011,9,17-04-2024,Canceled,1445
8112,2680,16,02-10-2024,Delivered,1249
8113,3197,5,13-05-2024,Shipped,4752
8114,560,1,21-09-2024,Delivered,4359
8115,2842,14,16-04-2024,Shipped,1118
8116,2906,13,21-10-2024,Pending,2820
8117,3007,16,25-05-2024,Shipped,3095
8118,2937,7,09-09-2024,Shipped,1499
8119,4664,7,17-02-2024,Canceled,4371
8120,4350,2,20-06-2024,Shipped,1783
8121,3938,1,22-10-2024,Canceled,722
8122,157,20,31-03-2024,Delivered,2632
8123,4049,16,21-10-2024,Pending,1611
8124,1447,18,06-09-2024,Canceled,3781
8125,1050,18,16-03-2024,Shipped,1322
8126,1851,20,02-01-2024,Pending,4287
8127,3276,20,27-01-2024,Pending,496
8128,3934,4,06-06-2024,Canceled,111
8129,2115,3,11-05-2024,Delivered,1595
8130,4533,11,28-09-2024,Canceled,3380
8131,166,5,11-04-2024,Pending,2340
8132,2923,13,16-07-2024,Delivered,4352
8133,837,6,25-06-2024,Pending,1483
8134,665,11,01-06-2024,Canceled,2828
8135,2770,11,23-05-2024,Canceled,2878
8136,4953,1,23-06-2024,Shipped,3473
8137,2814,5,25-07-2024,Shipped,3574
8138,1296,7,05-02-2024,Shipped,4936
8139,2727,15,24-05-2024,Canceled,1005
8140,3233,2,13-10-2024,Delivered,2540
8141,4008,12,06-08-2024,Pending,2224
8142,1289,14,29-01-2024,Shipped,3113
8143,2425,7,12-06-2024,Canceled,3266
8144,3733,19,31-05-2024,Shipped,2871
8145,3398,20,30-10-2024,Canceled,4072
8146,2475,14,17-05-2024,Shipped,1478
8147,3735,12,10-05-2024,Delivered,4892
8148,2884,14,03-09-2024,Shipped,2097
8149,66,11,18-09-2024,Pending,497
8150,4942,12,06-02-2024,Shipped,849
8151,927,13,03-11-2024,Pending,2015
8152,4931,7,19-06-2024,Delivered,1012
8153,1534,1,26-02-2024,Delivered,4075
8154,4640,1,31-10-2024,Delivered,469
8155,959,12,04-08-2024,Shipped,2108
8156,64,14,30-05-2024,Delivered,1996
8157,2191,5,07-04-2024,Canceled,4191
8158,3394,19,29-02-2024,Canceled,1461
8159,187,18,30-01-2024,Pending,4910
8160,2928,15,25-10-2024,Pending,4227
8161,4858,1,25-03-2024,Shipped,4682
8162,4756,11,17-06-2024,Canceled,408
8163,2588,16,21-01-2024,Pending,4714
8164,499,12,14-02-2024,Pending,172
8165,3505,18,05-07-2024,Shipped,784
8166,3101,2,06-02-2024,Pending,4699
8167,3635,5,28-04-2024,Pending,3024
8168,1806,7,06-07-2024,Canceled,2891
8169,2548,9,03-03-2024,Pending,451
8170,2595,2,08-03-2024,Canceled,677
8171,1887,11,19-09-2024,Canceled,890
8172,3544,11,18-02-2024,Shipped,3752
8173,3665,14,23-08-2024,Shipped,151
8174,809,6,04-11-2024,Pending,3879
8175,1173,18,25-09-2024,Delivered,159
8176,1257,12,06-11-2024,Canceled,1364
8177,2476,6,20-04-2024,Pending,316
8178,2294,5,08-05-2024,Canceled,792
8179,80,4,18-03-2024,Shipped,1137
8180,1206,11,08-02-2024,Shipped,4487
8181,1205,18,07-08-2024,Canceled,2395
8182,3152,5,06-06-2024,Canceled,3695
8183,1259,3,01-10-2024,Shipped,1661
8184,3185,6,08-11-2024,Canceled,1772
8185,3644,12,03-05-2024,Delivered,3581
8186,1566,8,01-02-2024,Pending,2366
8187,2096,14,29-05-2024,Canceled,721
8188,940,8,19-04-2024,Canceled,2433
8189,3724,14,03-11-2024,Canceled,1009
8190,4552,8,22-04-2024,Shipped,3319
8191,4376,8,08-02-2024,Pending,948
8192,1109,10,31-07-2024,Delivered,1756
8193,4971,4,14-09-2024,Pending,450
8194,1828,6,07-01-2024,Canceled,2747
8195,1122,2,30-10-2024,Canceled,1002
8196,1846,13,09-05-2024,Canceled,1498
8197,1950,16,14-04-2024,Delivered,640
8198,687,12,05-01-2024,Pending,1527
8199,2117,13,11-01-2024,Canceled,1597
8200,3612,15,20-07-2024,Canceled,3254
8201,771,17,06-05-2024,Pending,706
8202,1224,1,09-10-2024,Pending,2731
8203,2535,20,28-03-2024,Shipped,2524
8204,65,6,20-07-2024,Delivered,30
8205,1024,2,12-10-2024,Pending,2733
8206,1230,5,08-11-2024,Delivered,582
8207,4767,19,06-01-2024,Pending,4891
8208,1717,16,15-09-2024,Delivered,2661
8209,4525,4,14-09-2024,Pending,3320
8210,595,20,23-08-2024,Pending,2689
8211,1824,17,16-04-2024,Shipped,104
8212,1770,20,25-10-2024,Delivered,1221
8213,1636,8,02-03-2024,Canceled,852
8214,2795,9,08-01-2024,Shipped,4540
8215,573,20,30-10-2024,Pending,602
8216,3121,2,30-06-2024,Shipped,2726
8217,868,1,22-10-2024,Canceled,3551
8218,1913,14,27-08-2024,Shipped,578
8219,3585,5,03-06-2024,Pending,2076
8220,2757,9,26-09-2024,Pending,2372
8221,4363,17,11-02-2024,Canceled,1154
8222,919,16,27-09-2024,Canceled,4918
8223,347,5,26-08-2024,Shipped,3159
8224,4380,10,17-08-2024,Delivered,3840
8225,1570,3,15-01-2024,Shipped,380
8226,1382,10,01-09-2024,Shipped,2651
8227,3809,2,27-08-2024,Canceled,1867
