product_id,product_name,category,price,reorder_level
2511,Bookshelf,Furniture,127.12,30
2512,Smartphone,Electronics,462.9,46
2513,Bicycle,Sports,186.43,26
2514,Hat,Clothing,99.17,37
2515,Football,Sports,118.58,12
2516,Pen,Office Supplies,27.36,28
2517,Pen,Office Supplies,278.47,41
2518,Smartphone,Electronics,445.37,42
2519,Desk Organizer,Office Supplies,293.43,42
2520,Jacket,Clothing,479.59,50
2521,Tennis Racket,Sports,322.83,30
2522,Gaming Console,Electronics,70.84,23
2523,Power Bank,Electronics,349.13,45
2524,Football,Sports,295.87,41
2525,File Folder,Office Supplies,289.99,40
2526,Bed,Furniture,290.7,38
2527,Notebook,Office Supplies,425.39,24
2528,Hoodie,Clothing,388.69,10
2529,Jeans,Clothing,200.84,10
2530,Jacket,Clothing,367.88,34
2531,Pen,Office Supplies,364.98,19
2532,Power Bank,Electronics,181.3,12
2533,Jeans,Clothing,111.31,50
2534,Office Chair,Furniture,160.41,40
2535,Ink Cartridge,Office Supplies,416.08,25
2536,T-Shirt,Clothing,244.64,34
2537,Dining Table,Furniture,242.42,44
2538,Gaming Console,Electronics,184.58,29
2539,Dining Table,Furniture,374.33,30
2540,Bicycle,Sports,156.26,20
2541,Sofa,Furniture,286.47,37
2542,Pen,Office Supplies,70.66,16
2543,Laptop,Electronics,326.22,45
2544,Pen,Office Supplies,465.08,32
2545,Office Chair,Furniture,474.57,37
2546,T-Shirt,Clothing,423.64,32
2547,File Folder,Office Supplies,164.27,21
2548,Tennis Racket,Sports,292.52,40
2549,Yoga Mat,Sports,332.31,43
2550,Bicycle,Sports,351.12,37
2551,Bicycle,Sports,47,49
2552,Dress,Clothing,407.14,25
2553,Jacket,Clothing,228.07,33
2554,Hoodie,Clothing,55.35,46
2555,Bookshelf,Furniture,150.76,39
2556,Hoodie,Clothing,335.98,32
2557,Dumbbell,Sports,228.83,43
2558,Football,Sports,99.08,33
2559,Sneakers,Clothing,23.47,28
2560,Sofa,Furniture,372.42,17
2561,Dress,Clothing,110.88,46
2562,Football,Sports,369.6,48
2563,Hat,Clothing,96.55,27
2564,TV Stand,Furniture,309.27,37
2565,Dumbbell,Sports,467.83,23
2566,Bicycle,Sports,254.89,44
2567,Pen,Office Supplies,327.31,11
2568,Dumbbell,Sports,196.85,48
2569,Basketball Hoop,Sports,62.98,18
2570,Tennis Racket,Sports,6.95,10
2571,Notebook,Office Supplies,298.63,38
2572,Belt,Clothing,99.27,23
2573,Hoodie,Clothing,45.67,18
2574,Smartphone,Electronics,168.5,43
2575,Ink Cartridge,Office Supplies,71.31,30
2576,Tennis Racket,Sports,168.79,42
2577,Jacket,Clothing,280.5,26
2578,Belt,Clothing,81.59,41
2579,Smartphone,Electronics,482.42,18
2580,Wardrobe,Furniture,232.66,26
2581,Ink Cartridge,Office Supplies,433.55,13
2582,Power Bank,Electronics,295.19,12
2583,Yoga Mat,Sports,367.47,29
2584,Wardrobe,Furniture,301.36,22
2585,Coffee Table,Furniture,36.88,40
2586,Wardrobe,Furniture,102.19,33
2587,Jacket,Clothing,174.73,33
2588,TV Stand,Furniture,397.03,45
2589,Hoodie,Clothing,487.01,27
2590,Stapler,Office Supplies,461.32,15
2591,Notebook,Office Supplies,318.31,25
2592,Gym Bag,Sports,141.94,40
2593,Gaming Console,Electronics,332.54,28
2594,Basketball Hoop,Sports,301.43,35
2595,Bed,Furniture,479.99,50
2596,Television,Electronics,165.31,34
2597,Tennis Racket,Sports,193.82,36
2598,Printer Paper,Office Supplies,171.87,13
2599,Notebook,Office Supplies,341.06,50
2600,Football,Sports,420,43
2601,Bicycle,Sports,354.96,21
2602,Jeans,Clothing,347.63,27
2603,Dumbbell,Sports,59.43,32
2604,Office Chair,Furniture,315.73,49
2605,Football,Sports,26.99,45
2606,Yoga Mat,Sports,404.24,41
2607,Sneakers,Clothing,339.79,42
2608,Wardrobe,Furniture,115.85,35
2609,Laptop,Electronics,131.77,47
2610,Smartphone,Electronics,135.65,22
2611,Yoga Mat,Sports,487.74,18
2612,Dining Table,Furniture,247.13,26
2613,Power Bank,Electronics,495.46,15
2614,Dumbbell,Sports,46.97,23
2615,Whiteboard,Office Supplies,87.1,37
2616,TV Stand,Furniture,306.03,34
2617,Office Chair,Furniture,71.08,23
2618,Smartphone,Electronics,322.77,10
2619,Hat,Clothing,321.24,25
2620,Football,Sports,174.61,15
2621,File Folder,Office Supplies,384.95,50
2622,Tennis Racket,Sports,470.86,20
2623,Gaming Console,Electronics,33.54,48
2624,Tennis Racket,Sports,420.53,44
2625,Belt,Clothing,303.66,28
2626,Yoga Mat,Sports,8.1,17
2627,Smartwatch,Electronics,117.81,12
2628,Football,Sports,388.55,27
2629,Dress,Clothing,86.39,25
2630,Gaming Console,Electronics,125.54,44
2631,Running Shoes,Sports,427.22,38
2632,Desk Organizer,Office Supplies,265.78,17
2633,Whiteboard,Office Supplies,410.47,48
2634,Hat,Clothing,367.74,22
2635,Dumbbell,Sports,320.85,16
2636,Stapler,Office Supplies,14.67,18
2637,Stapler,Office Supplies,309.33,14
2638,Power Bank,Electronics,426.56,26
2639,File Folder,Office Supplies,419.44,15
2640,Digital Camera,Electronics,307.18,45
2641,Football,Sports,21.17,10
2642,Bookshelf,Furniture,68.32,45
2643,Power Bank,Electronics,57.1,30
2644,Bookshelf,Furniture,209.83,32
2645,Bed,Furniture,261.87,43
2646,Wardrobe,Furniture,271.64,23
2647,Notebook,Office Supplies,298.91,12
2648,Dining Table,Furniture,463.97,16
2649,Bicycle,Sports,453.02,50
2650,Yoga Mat,Sports,492.68,17
2651,Smartphone,Electronics,344.11,15
2652,Tennis Racket,Sports,448.83,39
2653,Stapler,Office Supplies,442.45,10
2654,Hat,Clothing,50.64,29
2655,Jeans,Clothing,313.52,45
2656,Coffee Table,Furniture,469.19,23
2657,Yoga Mat,Sports,280.7,13
2658,Office Chair,Furniture,421.42,49
2659,Notebook,Office Supplies,214,29
2660,Jeans,Clothing,99.18,20
2661,Sofa,Furniture,360.15,35
2662,Bookshelf,Furniture,101.45,11
2663,Desk Organizer,Office Supplies,222.86,27
2664,Coffee Table,Furniture,403.99,34
2665,Printer Paper,Office Supplies,274.06,45
2666,Jeans,Clothing,123.4,45
2667,Power Bank,Electronics,271.22,30
2668,Whiteboard,Office Supplies,134.87,35
2669,Dumbbell,Sports,388.15,17
2670,Hoodie,Clothing,194.03,31
2671,File Folder,Office Supplies,467.64,26
2672,Office Chair,Furniture,65.91,24
2673,Coffee Table,Furniture,351.3,20
2674,Notebook,Office Supplies,134.81,25
2675,Sneakers,Clothing,16.94,48
2676,Yoga Mat,Sports,401.07,27
2677,Sneakers,Clothing,53.5,42
2678,Bluetooth Headphones,Electronics,179.23,47
2679,Coffee Table,Furniture,18.78,45
2680,Smartwatch,Electronics,48.15,40
2681,Television,Electronics,124.25,28
2682,Notebook,Office Supplies,36.43,47
2683,Jacket,Clothing,15.37,32
2684,Coffee Table,Furniture,367.87,41
2685,Office Chair,Furniture,315.34,23
2686,Coffee Table,Furniture,332.11,40
2687,Bluetooth Headphones,Electronics,391.73,45
2688,Bicycle,Sports,489.85,12
2689,Hat,Clothing,441.29,14
2690,Yoga Mat,Sports,121.11,19
2691,Basketball Hoop,Sports,99.54,20
2692,Digital Camera,Electronics,309.46,38
2693,Gaming Console,Electronics,491.05,40
2694,Running Shoes,Sports,433.32,22
2695,Bluetooth Headphones,Electronics,428.24,15
2696,Bookshelf,Furniture,188.45,21
2697,Whiteboard,Office Supplies,129.89,40
2698,Basketball Hoop,Sports,91.75,10
2699,Gym Bag,Sports,403.13,30
2700,Belt,Clothing,367.32,50
2701,Whiteboard,Office Supplies,55.48,20
2702,Football,Sports,446.57,30
2703,Hat,Clothing,296.59,24
2704,Office Chair,Furniture,445.4,45
2705,Tennis Racket,Sports,437.22,48
2706,Dress,Clothing,224.55,33
2707,Office Chair,Furniture,22.77,38
2708,Television,Electronics,288.73,36
2709,Smartphone,Electronics,160.53,13
2710,Office Chair,Furniture,455.77,25
2711,Dining Table,Furniture,371.26,49
2712,Coffee Table,Furniture,412.2,46
2713,Bluetooth Headphones,Electronics,7.67,43
2714,Hoodie,Clothing,129.29,35
2715,Notebook,Office Supplies,25.72,46
2716,Television,Electronics,211.71,37
2717,Bed,Furniture,438.58,47
2718,Football,Sports,406.81,27
2719,Television,Electronics,294.38,13
2720,Bluetooth Headphones,Electronics,168.95,13
2721,Hoodie,Clothing,53.68,20
2722,File Folder,Office Supplies,431.38,12
2723,Yoga Mat,Sports,75.46,43
2724,Bookshelf,Furniture,273.72,35
2725,Bed,Furniture,50.98,40
2726,Office Chair,Furniture,121.81,12
2727,Printer Paper,Office Supplies,24.2,49
2728,Jeans,Clothing,35.81,16
2729,Smartwatch,Electronics,312.23,45
2730,Television,Electronics,431.02,43
2731,Coffee Table,Furniture,13.06,18
2732,Dining Table,Furniture,147.31,16
2733,Wardrobe,Furniture,292.03,39
2734,Jacket,Clothing,83.46,31
2735,Coffee Table,Furniture,171.71,18
2736,Sofa,Furniture,453.89,42
2737,Printer Paper,Office Supplies,430.78,21
2738,Smartwatch,Electronics,226.3,29
2739,Yoga Mat,Sports,92.04,12
2740,Notebook,Office Supplies,349.67,46
2741,Notebook,Office Supplies,70.42,12
2742,Television,Electronics,381.6,50
2743,Printer Paper,Office Supplies,6.71,23
2744,Digital Camera,Electronics,336.2,23
2745,Bluetooth Headphones,Electronics,25.07,11
2746,Stapler,Office Supplies,286.65,16
2747,Ink Cartridge,Office Supplies,464.7,29
2748,Jacket,Clothing,33.69,28
2749,Digital Camera,Electronics,223.32,40
2750,Ink Cartridge,Office Supplies,352.65,38
2751,T-Shirt,Clothing,205.94,38
2752,Laptop,Electronics,210.79,38
2753,Bluetooth Headphones,Electronics,496.45,44
2754,Sofa,Furniture,166.58,23
2755,Bed,Furniture,25.95,10
2756,TV Stand,Furniture,219.65,33
2757,Tennis Racket,Sports,483.15,19
2758,Jacket,Clothing,12.99,40
2759,Bluetooth Headphones,Electronics,129.35,18
2760,Digital Camera,Electronics,456.14,12
2761,T-Shirt,Clothing,119.07,10
2762,Sneakers,Clothing,241.93,24
2763,Stapler,Office Supplies,297.95,12
2764,Tennis Racket,Sports,67.68,44
2765,Basketball Hoop,Sports,312.33,36
2766,Jacket,Clothing,148.69,11
2767,Power Bank,Electronics,499.13,32
2768,Laptop,Electronics,216.63,43
2769,Dress,Clothing,134.72,44
2770,File Folder,Office Supplies,307.72,29
2771,Yoga Mat,Sports,43.27,12
2772,Bluetooth Headphones,Electronics,33.38,23
2773,Sneakers,Clothing,171.78,22
2774,Jeans,Clothing,70.45,31
2775,Dress,Clothing,58.66,25
2776,Belt,Clothing,59.15,40
2777,Smartwatch,Electronics,68.95,42
2778,TV Stand,Furniture,172.79,48
2779,Desk Organizer,Office Supplies,466.99,12
2780,Whiteboard,Office Supplies,238.92,50
2781,Hoodie,Clothing,449.35,48
2782,Hat,Clothing,144.24,32
2783,Belt,Clothing,61.36,28
2784,Printer Paper,Office Supplies,65.11,13
2785,Dress,Clothing,474.56,15
2786,Hat,Clothing,304.61,30
2787,Hat,Clothing,26.64,47
2788,Wardrobe,Furniture,40.67,12
2789,Ink Cartridge,Office Supplies,200.94,16
2790,Sneakers,Clothing,252.23,28
2791,Smartwatch,Electronics,226.86,18
2792,Digital Camera,Electronics,302.39,30
2793,Stapler,Office Supplies,383.55,41
2794,Football,Sports,423.43,14
2795,Printer Paper,Office Supplies,429.93,23
2796,Bicycle,Sports,98.12,49
2797,Jacket,Clothing,54.98,33
2798,T-Shirt,Clothing,49.97,11
2799,Gaming Console,Electronics,325.51,29
2800,Bookshelf,Furniture,499.33,10
2801,Stapler,Office Supplies,263.93,21
2802,Bookshelf,Furniture,90.71,47
2803,Bicycle,Sports,170.5,21
2804,Bicycle,Sports,31.7,12
2805,Digital Camera,Electronics,52.63,41
2806,Office Chair,Furniture,352.61,50
2807,Digital Camera,Electronics,101.62,24
2808,TV Stand,Furniture,330.17,12
2809,Bluetooth Headphones,Electronics,315.91,47
2810,Stapler,Office Supplies,28.46,19
2811,Television,Electronics,174.5,13
2812,Television,Electronics,459.51,11
2813,Bluetooth Headphones,Electronics,230.7,44
2814,Coffee Table,Furniture,107.51,22
2815,Belt,Clothing,251.26,28
2816,Dumbbell,Sports,460.09,47
2817,Smartphone,Electronics,193.47,40
2818,Smartphone,Electronics,16.17,40
2819,Jeans,Clothing,340.63,47
2820,Power Bank,Electronics,244.05,31
2821,File Folder,Office Supplies,409.14,14
2822,Ink Cartridge,Office Supplies,381.91,32
2823,Basketball Hoop,Sports,65.27,48
2824,Bed,Furniture,448.43,48
2825,Gaming Console,Electronics,283,20
2826,Digital Camera,Electronics,279.38,31
2827,Running Shoes,Sports,20.19,22
2828,T-Shirt,Clothing,204.14,49
2829,Pen,Office Supplies,322.7,20
2830,Pen,Office Supplies,384.73,30
2831,Basketball Hoop,Sports,489.3,33
2832,Smartwatch,Electronics,49,35
2833,File Folder,Office Supplies,66.61,39
2834,Gym Bag,Sports,123.49,37
2835,File Folder,Office Supplies,173.39,46
2836,TV Stand,Furniture,167.46,42
2837,Bluetooth Headphones,Electronics,22.88,10
2838,File Folder,Office Supplies,266.21,15
2839,Bluetooth Headphones,Electronics,455.59,32
2840,Pen,Office Supplies,204.81,27
2841,Ink Cartridge,Office Supplies,205.32,28
2842,Television,Electronics,238.2,47
2843,Smartwatch,Electronics,368.54,14
2844,Ink Cartridge,Office Supplies,293.56,41
2845,Laptop,Electronics,418.63,39
2846,Laptop,Electronics,335.41,10
2847,Bicycle,Sports,293.38,12
2848,Bed,Furniture,115.37,23
2849,Sofa,Furniture,145.2,40
2850,Television,Electronics,486.23,34
2851,Dining Table,Furniture,109.23,23
2852,Notebook,Office Supplies,111.53,34
2853,Stapler,Office Supplies,477.49,30
2854,Smartwatch,Electronics,290.86,44
2855,Sneakers,Clothing,235.61,10
2856,Stapler,Office Supplies,288.96,40
2857,Stapler,Office Supplies,443.92,12
2858,Dining Table,Furniture,369.85,38
2859,T-Shirt,Clothing,139.57,37
2860,Hat,Clothing,243,50
2861,Printer Paper,Office Supplies,94.08,13
2862,Notebook,Office Supplies,193.12,20
2863,Football,Sports,384.38,46
2864,Television,Electronics,489.94,23
2865,Sofa,Furniture,277.42,35
2866,Gym Bag,Sports,479.88,15
2867,Smartphone,Electronics,232.31,49
2868,Bluetooth Headphones,Electronics,454.44,27
2869,Gym Bag,Sports,221.86,30
2870,Bicycle,Sports,146.29,45
2871,Tennis Racket,Sports,480.88,32
2872,Laptop,Electronics,112.08,44
2873,File Folder,Office Supplies,309.05,33
2874,Stapler,Office Supplies,248.3,11
2875,Dining Table,Furniture,300.21,32
2876,Printer Paper,Office Supplies,99.7,19
2877,Dress,Clothing,315.62,47
2878,Bicycle,Sports,385.47,44
2879,Hoodie,Clothing,98.72,23
2880,TV Stand,Furniture,219.96,16
2881,Football,Sports,243.1,35
2882,Stapler,Office Supplies,182.23,15
2883,Jacket,Clothing,270.31,17
2884,Laptop,Electronics,165.95,35
2885,Laptop,Electronics,326.11,29
2886,Whiteboard,Office Supplies,436.57,44
2887,Gaming Console,Electronics,281.29,33
2888,Ink Cartridge,Office Supplies,406.46,31
2889,Power Bank,Electronics,319.24,45
2890,Ink Cartridge,Office Supplies,106.4,19
2891,Stapler,Office Supplies,303.83,19
2892,Sofa,Furniture,381.93,20
2893,Hoodie,Clothing,12.83,32
2894,Office Chair,Furniture,201.77,36
2895,Sneakers,Clothing,299.08,24
2896,Sneakers,Clothing,173.64,43
2897,Smartphone,Electronics,426,15
2898,Ink Cartridge,Office Supplies,432.24,46
2899,Hat,Clothing,282.73,48
2900,Jeans,Clothing,196.06,19
2901,Laptop,Electronics,342.47,41
2902,Sneakers,Clothing,118.08,32
2903,Stapler,Office Supplies,84.77,44
2904,Gym Bag,Sports,384.81,42
2905,Ink Cartridge,Office Supplies,302.82,15
2906,Hat,Clothing,233.5,33
2907,TV Stand,Furniture,194.49,43
2908,Belt,Clothing,487.77,30
2909,Belt,Clothing,286.02,40
2910,Gaming Console,Electronics,378.97,47
2911,Dumbbell,Sports,421.15,23
2912,Coffee Table,Furniture,170.35,30
2913,Gaming Console,Electronics,473.82,17
2914,TV Stand,Furniture,137.52,16
2915,Dumbbell,Sports,265.69,30
2916,Laptop,Electronics,450.81,48
2917,Belt,Clothing,90.2,46
2918,Bicycle,Sports,100.12,14
2919,Yoga Mat,Sports,163.25,29
2920,Pen,Office Supplies,484.27,11
2921,Bicycle,Sports,464.45,22
2922,Running Shoes,Sports,246.3,31
2923,Bookshelf,Furniture,121.28,44
2924,Dress,Clothing,35.1,28
2925,Dress,Clothing,48.46,17
2926,Belt,Clothing,182.17,19
2927,Whiteboard,Office Supplies,371.9,10
2928,File Folder,Office Supplies,463.79,26
2929,Belt,Clothing,86.63,13
2930,Laptop,Electronics,394.67,16
2931,Notebook,Office Supplies,472.06,35
2932,Hoodie,Clothing,148.32,33
2933,File Folder,Office Supplies,412.09,14
2934,Smartwatch,Electronics,171.47,32
2935,Gym Bag,Sports,369.41,45
2936,Stapler,Office Supplies,385.96,34
2937,Notebook,Office Supplies,451.96,20
2938,Smartphone,Electronics,229.93,23
2939,Jacket,Clothing,456.64,43
2940,Whiteboard,Office Supplies,425.16,33
2941,Smartphone,Electronics,139.69,42
2942,File Folder,Office Supplies,128.77,46
2943,Wardrobe,Furniture,98.21,44
2944,Jeans,Clothing,467.84,43
2945,Jacket,Clothing,202.37,41
2946,Tennis Racket,Sports,131.93,43
2947,Dumbbell,Sports,237.53,39
2948,Whiteboard,Office Supplies,178.76,15
2949,Smartwatch,Electronics,495.69,27
2950,Bed,Furniture,27.6,48
2951,Football,Sports,145.47,38
2952,Hoodie,Clothing,16.67,30
2953,Jeans,Clothing,240.01,36
2954,Dining Table,Furniture,139.46,17
2955,Sneakers,Clothing,65.03,35
2956,Wardrobe,Furniture,28.91,33
2957,Digital Camera,Electronics,76.07,20
2958,Belt,Clothing,488.12,10
2959,Stapler,Office Supplies,252.01,15
2960,Office Chair,Furniture,186.51,35
2961,Tennis Racket,Sports,300.39,41
2962,Bicycle,Sports,391.21,37
2963,Stapler,Office Supplies,428.84,25
2964,Yoga Mat,Sports,181.33,41
2965,Running Shoes,Sports,437.82,27
2966,Ink Cartridge,Office Supplies,45.71,26
2967,Gym Bag,Sports,267.32,46
2968,Sofa,Furniture,56.15,25
2969,Whiteboard,Office Supplies,260.95,21
2970,Ink Cartridge,Office Supplies,497.41,23
2971,Running Shoes,Sports,372.91,26
2972,Bed,Furniture,312.64,22
2973,Laptop,Electronics,113.2,12
2974,T-Shirt,Clothing,171.9,47
2975,Jeans,Clothing,347.52,22
2976,Pen,Office Supplies,198.86,10
2977,Smartphone,Electronics,219.64,45
2978,Coffee Table,Furniture,439.29,10
2979,Wardrobe,Furniture,456.58,20
2980,Dining Table,Furniture,202.62,11
2981,Pen,Office Supplies,40.72,38
2982,TV Stand,Furniture,399.26,44
2983,Dress,Clothing,142.75,39
2984,Laptop,Electronics,356.43,43
2985,Belt,Clothing,267.2,32
2986,Laptop,Electronics,474.27,26
2987,Bluetooth Headphones,Electronics,376.88,41
2988,Dining Table,Furniture,107.67,19
2989,Jacket,Clothing,144.14,28
2990,Yoga Mat,Sports,204.06,47
2991,Whiteboard,Office Supplies,468.26,35
2992,Gym Bag,Sports,96.96,36
2993,Hat,Clothing,128.54,12
2994,Printer Paper,Office Supplies,12.16,29
2995,Notebook,Office Supplies,211.86,36
2996,Notebook,Office Supplies,351.14,36
2997,Printer Paper,Office Supplies,80.58,18
2998,Hat,Clothing,486.67,18
2999,Television,Electronics,267.34,49
3000,Bicycle,Sports,412.16,45
3001,Jeans,Clothing,326.78,48
3002,File Folder,Office Supplies,149.24,45
3003,Tennis Racket,Sports,71.71,19
3004,Smartwatch,Electronics,456.77,15
3005,Jacket,Clothing,216.07,27
3006,Dining Table,Furniture,437.6,48
3007,Gym Bag,Sports,176.42,29
3008,Running Shoes,Sports,38.54,27
3009,Coffee Table,Furniture,129.4,10
3010,Bluetooth Headphones,Electronics,260.23,37
3011,T-Shirt,Clothing,38.69,15
3012,Stapler,Office Supplies,89.2,23
3013,Notebook,Office Supplies,117.53,39
3014,Digital Camera,Electronics,494.75,31
3015,Hoodie,Clothing,151.15,34
3016,Printer Paper,Office Supplies,448.68,42
3017,Stapler,Office Supplies,407.53,14
3018,Bluetooth Headphones,Electronics,169.95,16
3019,File Folder,Office Supplies,271.94,40
3020,Basketball Hoop,Sports,166.95,44
3021,T-Shirt,Clothing,413.75,21
3022,Sneakers,Clothing,246.35,23
3023,Pen,Office Supplies,274.25,46
3024,Dress,Clothing,124.52,36
3025,Stapler,Office Supplies,14.78,24
3026,Tennis Racket,Sports,127.44,37
3027,Coffee Table,Furniture,292.38,12
3028,Hat,Clothing,465.12,12
3029,Sofa,Furniture,123.85,49
3030,Jacket,Clothing,486.67,27
3031,Dress,Clothing,193.44,23
3032,Smartwatch,Electronics,216.04,20
3033,Printer Paper,Office Supplies,479.26,28
3034,Pen,Office Supplies,163.57,23
3035,Hat,Clothing,331.77,29
3036,Dining Table,Furniture,266.88,32
3037,File Folder,Office Supplies,21.36,42
3038,Dumbbell,Sports,276.43,40
3039,Sofa,Furniture,76.77,31
3040,Yoga Mat,Sports,32.19,12
3041,TV Stand,Furniture,326.4,42
3042,Notebook,Office Supplies,285.16,49
3043,Running Shoes,Sports,444.7,44
3044,Pen,Office Supplies,353.62,24
3045,Notebook,Office Supplies,293.14,27
3046,Sneakers,Clothing,368.42,15
3047,Office Chair,Furniture,417.62,22
3048,Bluetooth Headphones,Electronics,375.25,32
3049,Belt,Clothing,88.17,45
3050,Wardrobe,Furniture,337.77,39
3051,Gaming Console,Electronics,244.19,33
3052,Television,Electronics,145.95,42
3053,TV Stand,Furniture,488.8,34
3054,Sneakers,Clothing,132.19,11
3055,Office Chair,Furniture,315.24,31
3056,Whiteboard,Office Supplies,416.21,49
3057,Gaming Console,Electronics,123.39,27
3058,Dress,Clothing,466.66,44
3059,Tennis Racket,Sports,66.59,20
3060,Dress,Clothing,182.63,24
3061,Gaming Console,Electronics,120.49,19
3062,Bed,Furniture,443.59,26
3063,Office Chair,Furniture,110.59,47
3064,File Folder,Office Supplies,282.56,44
3065,Power Bank,Electronics,264.21,36
3066,Sneakers,Clothing,340.04,23
3067,Bluetooth Headphones,Electronics,474,44
3068,Running Shoes,Sports,280.26,45
3069,Tennis Racket,Sports,473.46,20
3070,Power Bank,Electronics,145.71,19
3071,Ink Cartridge,Office Supplies,73.67,31
3072,Sofa,Furniture,383.73,46
3073,Coffee Table,Furniture,135.28,29
3074,Television,Electronics,45.01,49
3075,T-Shirt,Clothing,425.21,21
3076,Television,Electronics,287.12,15
3077,Running Shoes,Sports,40.55,36
3078,Bluetooth Headphones,Electronics,186.77,28
3079,Sofa,Furniture,147.85,44
3080,Coffee Table,Furniture,272.81,32
3081,Ink Cartridge,Office Supplies,47.43,45
3082,Laptop,Electronics,189.36,12
3083,Smartwatch,Electronics,174.21,14
3084,Smartphone,Electronics,128.64,49
3085,Whiteboard,Office Supplies,149.54,27
3086,Football,Sports,236.07,49
3087,Sneakers,Clothing,484.71,24
3088,Office Chair,Furniture,308.79,34
3089,Hoodie,Clothing,146.91,17
3090,Jeans,Clothing,183.33,40
3091,Pen,Office Supplies,274.29,21
3092,Tennis Racket,Sports,477.49,21
3093,Coffee Table,Furniture,273.74,43
3094,Smartwatch,Electronics,359.48,50
3095,Smartwatch,Electronics,372.53,42
3096,Laptop,Electronics,273.82,35
3097,Sneakers,Clothing,210.23,34
3098,Wardrobe,Furniture,116.45,13
3099,Sofa,Furniture,178.18,10
3100,Bed,Furniture,279.26,50
3101,Gym Bag,Sports,8.96,12
3102,Hat,Clothing,177.98,47
3103,Office Chair,Furniture,268.2,46
3104,Ink Cartridge,Office Supplies,400.6,47
3105,Running Shoes,Sports,312.82,13
3106,Laptop,Electronics,7.33,20
3107,Printer Paper,Office Supplies,164.14,15
3108,Power Bank,Electronics,91.44,23
3109,TV Stand,Furniture,27.49,15
3110,Pen,Office Supplies,31.31,38
3111,Belt,Clothing,73.87,22
3112,Laptop,Electronics,131.26,11
3113,Coffee Table,Furniture,146.92,15
3114,Bed,Furniture,118.51,20
3115,Whiteboard,Office Supplies,461.2,18
3116,Coffee Table,Furniture,374.73,30
3117,Whiteboard,Office Supplies,343.05,11
3118,Bluetooth Headphones,Electronics,419.25,50
3119,Sneakers,Clothing,377.08,17
3120,Digital Camera,Electronics,414.23,31
3121,Gaming Console,Electronics,15.87,11
3122,Printer Paper,Office Supplies,330.72,35
3123,Football,Sports,92.2,44
3124,Desk Organizer,Office Supplies,364.76,47
3125,Coffee Table,Furniture,104.35,10
3126,Power Bank,Electronics,148.58,37
3127,T-Shirt,Clothing,112.34,44
3128,Laptop,Electronics,483.28,30
3129,Power Bank,Electronics,480.98,16
3130,Hat,Clothing,434.44,41
3131,Printer Paper,Office Supplies,221.17,29
3132,Basketball Hoop,Sports,270.45,24
3133,Stapler,Office Supplies,427.77,48
3134,Football,Sports,25.66,30
3135,T-Shirt,Clothing,255.27,14
3136,Whiteboard,Office Supplies,401.3,32
3137,Dress,Clothing,288.05,12
3138,Belt,Clothing,291.02,34
3139,Wardrobe,Furniture,160.18,20
3140,Sofa,Furniture,486.48,22
3141,Sofa,Furniture,355.45,37
3142,Hoodie,Clothing,329.48,29
3143,Hoodie,Clothing,424.27,26
3144,Power Bank,Electronics,413.94,17
3145,Power Bank,Electronics,131.94,37
3146,Sneakers,Clothing,205.15,20
3147,Belt,Clothing,153.77,41
3148,Coffee Table,Furniture,127.59,21
3149,Yoga Mat,Sports,148.4,23
3150,Digital Camera,Electronics,38.05,31
3151,Hat,Clothing,488.83,38
3152,Football,Sports,304.43,26
3153,Tennis Racket,Sports,118.5,39
3154,File Folder,Office Supplies,276.56,14
3155,Belt,Clothing,491.28,20
3156,Digital Camera,Electronics,223.08,40
3157,Football,Sports,244.98,18
3158,Coffee Table,Furniture,315.19,47
3159,Television,Electronics,182.31,33
3160,Bluetooth Headphones,Electronics,22.61,46
3161,Power Bank,Electronics,403.79,36
3162,File Folder,Office Supplies,220.27,10
3163,Sofa,Furniture,336.74,47
3164,Pen,Office Supplies,100.53,28
3165,Printer Paper,Office Supplies,429.62,48
3166,Notebook,Office Supplies,180.02,35
3167,Smartphone,Electronics,305.87,25
3168,Bookshelf,Furniture,66.5,27
3169,Smartphone,Electronics,439.43,41
3170,Printer Paper,Office Supplies,310.76,43
3171,Bluetooth Headphones,Electronics,224.31,32
3172,TV Stand,Furniture,47.93,46
3173,Tennis Racket,Sports,57.28,35
3174,Belt,Clothing,393.94,11
3175,Bluetooth Headphones,Electronics,469.68,19
3176,Desk Organizer,Office Supplies,493.62,49
3177,Gym Bag,Sports,75.89,48
3178,TV Stand,Furniture,111.58,38
3179,Jeans,Clothing,436.51,34
3180,Hoodie,Clothing,370.22,27
3181,Basketball Hoop,Sports,401.58,25
3182,Jeans,Clothing,19.38,33
3183,Yoga Mat,Sports,387.7,41
3184,Sneakers,Clothing,135.89,47
3185,Power Bank,Electronics,53,13
3186,Running Shoes,Sports,70.03,46
3187,Yoga Mat,Sports,22.81,35
3188,Office Chair,Furniture,222.96,22
3189,Desk Organizer,Office Supplies,379.72,34
3190,T-Shirt,Clothing,440.35,22
3191,Printer Paper,Office Supplies,299.48,12
3192,TV Stand,Furniture,300.49,13
3193,Running Shoes,Sports,451.06,46
3194,Bed,Furniture,326.09,43
3195,Notebook,Office Supplies,157.07,42
3196,Printer Paper,Office Supplies,364.55,33
3197,Dress,Clothing,207.61,31
3198,Laptop,Electronics,433.12,21
3199,Gym Bag,Sports,418.76,35
